id,composition,Eg
22288,H3Cl1O1,5.3864
18960,Li3Fe4O8,0.25580000000000025
47654,Li6Ni1O1F6,1.9476
56414,Na2Mn1V1F7,2.0394
15148,Re1P1Cl9,0.8371999999999999
35534,Li2V1Si7O16,1.5127999999999997
55162,Mg1Fe2O3,1.6280000000000001
22744,Na1La1Mg1W1O6,3.1534
47129,Na5Li1P2O8,4.3383
61550,Zn4Co5Te3O18,0.8704000000000001
62320,Mg1P2W2O10,1.2652
8431,V2Cd1P2O10,2.1523000000000003
5966,Na3S1O4F1,5.1484000000000005
61595,Mg1Cr1S1F5,1.1904
14623,In1Bi3Se6,0.7659999999999999
60953,Mg1Cr2P2O9,2.0133000000000005
15614,Ga1Bi1Se1,0.02119999999999989
20845,Zr1Se4Cl6,1.3186
61683,Zn1Cu3P4O14,0.1867000000000001
14682,Rb1H6C2S2N1O4,5.1915
22143,Ca8Si5O18,4.5459000000000005
5383,Pr1P2H7O7,5.235200000000002
46308,Sr1Sc2Te4,0.4486000000000008
54129,Cs4Fe1O4,0.5848
44141,K4Mn1Mo4O15,3.0885
38194,Ag5I1O6,0.017100000000000115
17539,Mn1C5I1O5,2.6009
52527,Fe3B1O6,1.7876
8908,Na2Cu1S2O10,0.233
11374,Mg2Ta1Cr1O6,2.5844
33041,Mn3Bi1O8,0.7553000000000001
35393,Rh1C3O3,2.2443
47328,Sn1Pb1F4,3.3457
55779,Li1Ni1F3,4.8688
60473,Mn1Cu1H10Se2Cl2O10,0.3223
51021,Li1Zn1In1F6,4.0656
15026,Pr1O1F1,4.4364
37343,In1Sb3Pb4O13,1.3518999999999997
48841,Cd2P6O17,4.2535
3959,Eu1Zr1O3,0.4624999999999994
19450,Li2Ni1Sn1O4,2.1116
7151,Na3Ag3W2O6F6,2.3239
39177,Cu1W3Cl7,2.401
17052,Tl1Cu1As2Pb1S5,1.4266
17061,Cs1Co1P1O4,2.8802000000000003
1525,Zn2Te1Mo1O7,3.4489
41549,Na2W2O5,0.6446000000000001
10598,Ca1F2,7.4573
30734,Na1Au1Cl4,1.6074
55054,Zr1Fe1P3O12,0.014899999999999997
53626,Li3La3Mo2O12,2.6718
55139,Er2Mo3H2Se2O17,1.6349
45601,Eu1Br2,1.0457999999999998
10757,Cu2H6C3N4O1,2.1435
27775,Ti1S1O5,2.1002
53407,As4Se3,1.6143999999999998
32965,Ba1Nd2Se4,1.6105
25580,Fe5P4H6O20,1.4421
46050,Pm2W3O12,3.9793
16680,Cs3P1O4,3.5723
28595,Ca1Al1F5,7.1511
9564,Ba2Ca1B6O12,4.953200000000002
53223,K1Nb4Bi5O18,2.6569
58498,Li3Mn1C4O12,0.009300000000000086
51601,Y3Si2Cl5O6,4.5563
12274,Ba1Ga2Si2O8,4.009
10315,Zn1Ni1F5,0.9996
7797,Yb3Ce1S6,0.3494999999999999
55261,Ag2H3I1O6,0.6913
20827,Al1As1,1.5189999999999997
16829,Mg2C3Cl1O15,0.1286999999999998
24398,Ce1Fe4As12,0.2656000000000001
20549,Fe2H10S2O11,4.2883
10251,Hg1S1,1.7039000000000002
52092,Pr2Pb17Se20,0.746
23215,La1Hf2F11,6.2166
20943,Rb3B1S3O12,5.1275
10742,Fe1Bi1Sb1S4,0.17010000000000058
7667,Y2Mg1Ga1,0.10660000000000024
23660,Ca11Ga1Sb9,0.8177000000000003
49792,Si2H5C1N1Cl4,5.0204
21051,Ba1B1P1O5,5.4963
53437,Na2Mn3P3O12,0.2140000000000004
49360,K1Al2P2H8O12F1,4.9791
26696,As2C4S2O1,1.1952
2157,Ba1Na2O2,1.6583
34906,Au1C1S2Cl3,1.9566
62393,Pr1Mg1W2O6,1.9271
53489,Cd3Cl2O2,1.1740000000000002
56606,Sc2Te1Se2O10,3.43
48079,Nb3H12C4N1Cl9,0.4949000000000001
8638,Na1Zn1B3H12,5.7456
5604,K1Br1F4,0.8681
24948,Co1N3Cl5,0.16020000000000012
59524,Rb2Y1Tl1Cl6,4.0895
22731,Cs1Sb1F4,4.4582
42110,Cs2P3Se6,1.3958
37146,Eu1Cu1Sn2,0.01949999999999985
5123,Li1V1Fe1P4O14,1.5818
19330,U1H6C3Se1N2O7,2.1991
32576,Tc1S2,1.1449000000000005
14324,Eu1Cd1Pd1,0.021500000000000075
62020,Ca1W2O7,4.2712
26190,Na1Sm1C2O6,4.6625
26471,Sm1Fe1As1O1,0.2763
55178,Ca4Pb1N4,0.8253999999999997
23721,V2P5O16,0.1978
16131,Fe4As2O11,1.6135999999999997
35358,Mg2Zn1Cd1,0.03510000000000013
24291,K1Ga2Cl7,4.0476
48165,Li3V3Fe1O8,0.9413000000000004
2319,Nd2Si2O7,5.0399
51395,Li5Co8O16,0.33329999999999993
11402,Ag1Br1,0.13230000000000008
33913,Mn4Zn3H10C2O16,2.0180000000000002
25696,K2Tl1As1Br6,1.0653
23657,Gd1In2Cl5,1.1271
19418,Sr2U1Ni1O6,1.6063999999999998
16803,Mn5V1O12,1.0718
21987,Pr6S3O2F8,2.648200000000001
48107,Ba3Br2O2,2.2934
39919,Ba4Ga2O7,3.2427
4316,Ge7Ir3,0.13430000000000053
1967,Y1O2,0.2818
51200,Bi8Se9,0.2393000000000001
23773,Au1Xe2F17,1.3692000000000002
24442,Cs3La1I6,3.1287
6850,Li1Cu1P3O9,0.1024999999999998
1916,Mn3Sn1O8,1.6721
3999,Mn1B4O16,0.059399999999999675
16579,K2La1Ag1Cl6,3.3505000000000003
52138,Mg2B1O3F1,4.4511
42766,Co1N1Cl4O3,0.4651999999999998
19731,K1Na2B1O3,2.8040000000000003
22967,Cs1Cr1F4,2.6209
33430,H4N1Cl1,4.9341
29511,K2Ir1C1Br5O1,1.8153
12289,Li3Ti1V3O8,0.9360999999999996
23977,Bi1P3O9,4.536199999999999
19566,Rb1Ba2Br5,4.3651
27370,Cs2Ag1Au1,1.974
57379,Nb1P4Se3Cl5,1.3865
31816,Li1Pd2Au1,0.10390000000000033
4578,Na1As1Se2,0.08469999999999978
53098,Na1Co2P3O10,2.3565
57907,Tb4Si2S3O7,2.6065
6348,Lu2Te1O6,2.9825000000000004
31746,Nd3U2O10,0.2035
20251,Cs2Na1Tl1Cl6,1.7856
2901,Mg3Ge3Bi2O12,2.6657
39821,Ba2Zr1C8O19,0.4335
23686,Ba1Mg1V2Zn1O8,3.1571
32841,Cs2Hf1Cl6,4.2142
10739,Zr1Te2Cl12,3.0734
31960,Ba1Co1N1,0.026199999999999786
28943,Sr1Pr1V1O4,0.2810000000000006
30822,Li4Nb3Cr3Ni2O16,0.4327000000000001
38891,Li1Fe1P1O4F1,2.1778000000000004
57932,K5Th1F9,5.9631
34613,Ce4Sn1O10,1.4385999999999992
5451,Sr2Zn1Pb1,0.15319999999999978
43720,Ba3Ce2C5O15F2,2.7666
40506,Rb1Cu1Sb2H2Se4O1,0.6093999999999999
16643,Ba2Ta1N3,2.0196
30972,Na1P1H5C2S1N3O4,3.5399
42684,Li3Fe5O8,0.2837000000000001
27518,La1Ti1I5O16,2.8572
10192,Ag2Se1O3,1.7018000000000002
6262,As1Rh1Se1,1.1029
25358,Li1Fe1Sn1O4,1.6326999999999998
7701,Cd1Hg1S4,0.6736
3118,Li2Cu2Si5O13,0.4438
5193,Na1Pb2I1O6,2.5926
7269,K1Sb1Mo1O5,3.3347
3183,In1Rh1O3,0.2755000000000001
36253,Li5Ni1O1F5,1.9047
45457,Cu1Te1O4,0.3869999999999996
9454,Rb2W1O4,4.388
29222,Co1H8Br2O4,2.9734
30842,Tb4Te3N2,1.4854000000000005
50705,Sr1Li1Al3N4,2.9415000000000004
58342,Ba4Mn1In2S6F4,2.4698
2850,Cr3P4O16,0.026000000000000027
48096,Ba3La3Mn2W3O18,1.4497999999999998
17480,Cs1Gd1S2,1.743
12058,Li3Mn1B5O10,4.0052
47249,U1P2O7,0.1354000000000002
46741,Ca1Y1Tl2,0.0444
59015,K2Ag1Mo1I6,0.2502000000000002
4454,Li2Cu1Ir1F6,0.7389999999999999
38369,Li1Ca1P1,1.3983999999999996
19658,Mo1Se1Cl7O1,2.4278
61131,Ba1Ca1Fe1F7,3.8823
1257,Rb1Hg3N1Cl8O2,0.23450000000000004
45509,Na2Pd1Se2,0.7049000000000003
52398,Hf1Tl1Cu1Se3,0.4238000000000008
29720,In1P3O9,4.372199999999999
59657,Zn1Au2Cl8O2,0.21089999999999987
59269,Rb2Nd1Ag1I6,2.5524
33121,Rb1Y1C4O12,0.07699999999999996
13216,P1W2O8,1.1592000000000002
3792,Sr2Cd1W1O6,3.3394
52467,Nd1P2O10,0.1498
2370,Li4Ti2Ni3Sn3O16,0.22739999999999985
41453,Ba3Pr1F9,5.8711
40409,Al1I1Cl6,2.2609
6877,Ca1Tc1N3,1.4072999999999998
35115,K2Li1P3O10,0.5983
31596,Fe1Sb6Pb4Se14,0.07519999999999971
48778,Ga2Cu1Ag1Te4,0.1400999999999999
20620,Ba2Ni1Mo1O6,2.3916
57564,Au1O2F1,0.9664
59144,Cs2Y1Cu1Br6,2.0853
8673,Cd3Te1O6,0.4990000000000001
31807,Ca2Pb1,0.6818
3748,Na2Mo1H2O3F4,3.6282
14462,Na2Sr1V3O9,2.217
49450,Zn2Co1W1O6,2.3619
49523,La3Ti1Ga5O14,3.1148
26957,K2Na1Rh1F6,2.0202
61506,Ca4Ti5Te3O18,0.046800000000000175
42316,Tm2Mg1Ti1O6,3.2332
41340,Al1In1Sb2,0.3163
13663,Ga1H4N1F4,5.1606000000000005
51934,V2Zn1O5,1.9574
14141,Cs1Cu1S6,1.0688
18880,Cu2As4S3Cl2,1.4091000000000005
48363,C1S3N5Cl1,2.2805
30343,K1Cu1H3,0.6413
60017,Cr3Co2As2C20O20,1.6901000000000002
26263,Cu1N3,1.5400000000000005
5217,Li4Mn3V3Cu2O16,0.1841
53032,Fe1B1N3O3F4,1.3394
16886,Mg2Ge1S4,2.311
49324,Ba9Nb2C1N10O1,1.7783999999999995
10753,Sr3Pr4O9,2.3403
47797,Ba1Ni2As2O8,2.8552
48342,Na4Sn1Te4,0.9417
7303,Dy2Ti1O5,2.7184
43272,Na3Co1B1S1O7,2.0962999999999994
50513,Cr1Sb1Te1O6,0.7310999999999996
43458,Bi1B2O4F1,4.1964000000000015
3246,Mg1Se1O3,4.0046
1978,K1Al1S2O20,0.5593000000000001
34403,Li1Al1Ni3O5,2.709900000000001
54118,Rh6C19N1O15,0.08289999999999997
27909,Mg1P2O10,2.7131000000000003
27147,Mg14Cr1Si1O16,0.26940000000000097
52724,Li1Ni2P5O15,4.0097
22265,Zr1Mn1Ge1,0.034800000000000615
38391,Rb12Sn2Sb6O1,0.1014999999999997
21874,Sr1Cd2As2,0.13670000000000027
53018,Sb1H3C1S1Cl6O1,2.0032
2810,Lu1Mn2O5,1.0822999999999996
36125,Na2Mn3Cl8,1.9223
893,K5Te3,0.2951999999999999
32659,Na4Si4H18O19,4.8578
38868,Ca1Ti1Mn1P3O12,0.9444
39557,Cs2Pu1Cl4O2,0.1129
30298,Na3Mg1P1C1O7,4.4621
15375,Ca3Ni2N4,0.004400000000000404
3236,As1Xe1O3F6,0.8092999999999999
28083,Li1Fe2C4O12,0.09819999999999984
45531,Na1Al1H8N2F6,6.507099999999999
30509,K1Tm1O2,3.9742
9329,V2Zn1O4,1.4206000000000003
62061,Ca1Co1Mo2O7,1.1849999999999996
36357,Te6Rh1Br3,1.1518000000000002
5575,Y1Ni1Sn2,0.06320000000000013
54907,Ge19Sb4Br4,1.2943000000000002
48856,K1C1S2N1O4F2,4.4578
16955,Sb4O5F2,2.9510999999999994
59838,Co3P2O9,0.2770000000000001
49445,K1Au1Se1,1.8199
45417,Li3V4P2O8F9,1.9562
12131,Pr2Sb3Au1,0.12270000000000005
26447,Ga2Ge3N4,0.02519999999999989
55181,Li3Cr1N2,0.04349999999999987
48707,Li2Sn1N2,1.6913
27851,Cs1Ga1H4,4.7997
6807,Cr1Hg3O5,1.6543
21792,Ca5As3O12F1,3.9536
6820,Rb1P1H2O4,5.0891
23671,Mn1Tl1Cu1Se2,0.06159999999999944
21686,Na1Ho1O2,4.0793
24641,Ba2Mg1Cu1Bi2F14,1.1662
54679,Pr5Si3N9,1.8766
18181,Dy1Fe1Ge2O7,2.5863000000000005
19525,Co1Sb2O4,1.6315
19067,Tb1Ti1Cl1O3,3.1777
56669,Li2Cu1Sb1,0.4649999999999999
62461,Mo1P1O4,1.1832000000000005
25200,Sn1Te5Pb4,0.7164999999999999
51181,Ca1Zn1Au2,1.0267
22421,Cs1In1Mo2O8,3.6782
54930,Li5Cr3P4O16,2.0413
52964,Ba1Sc2Te4,0.4310000000000001
17592,Ga1Bi12O20,2.3576
260,Ca1Cu2P4O14,0.5299
1600,Al1Bi1Br6,2.5681
25006,Co1P1H12O9,0.16260000000000008
55537,Tl1B5O8,5.1858
7544,As1S1Xe1N1F10,2.9772000000000003
24248,Pr8Sb2S15,1.8916
28880,C9Cl1,1.3653
19331,Zr1Cu1O4F6,0.1880000000000001
20253,Rb3La1Cl6,4.5189
22963,Cs1I1Cl2,2.215
59492,Rb2Li1Pr1I6,2.9512
55213,Sr1In2S4,2.2643000000000004
54669,Tl2P4Pd3O14,1.1382
45292,Ba1Nd2Cu1Mo4O16,0.07289999999999974
3020,Zn1Cu1Si2O6,0.15490000000000004
12718,Al1Cl3,5.2758
18742,Pr3Ni1,0.03819999999999979
6023,Ba2Pr1Ru1O6,0.1408999999999998
9402,Ca1Mn1Ge1O4,1.8617
48480,Li5Cr1P4O14,2.5498000000000003
42105,Na2Sr1Ge8O18,2.9682000000000004
3355,Sb1Cl5,1.7221
13572,Mn1Zn2W1O6,2.135
895,Ti1Pb9O11,1.7973
30731,Er3Cu1Si1S7,1.8981999999999992
30153,Tb2Si4C1N6,3.1373999999999995
52559,Rb1Mg1As1H12O10,4.2182
26962,La1Fe1Ge2O7,2.645
19228,Li2Fe1F6,0.2947
3734,Li1Mg1Al1F6,7.5838
22053,Al1Bi1S1Cl4,2.8305
39343,K3As1Cl6,3.4292
38950,K2Na1Fe1O3,2.1975
44721,Nb1H14C4N1O14,3.1797
22844,Mg1Mn1O3,0.5348999999999999
48178,B3H3Se1O9,3.2394
6184,Cr1As1O5,0.6869000000000001
59367,Rb2Sc1In1Br6,2.2291000000000003
20833,V3P6O20,0.2419
48643,Li2Mn7F16,2.6378
2078,In1Te1O3F1,3.1764
58368,Sr1Hf7N10,0.6416000000000004
49826,Ba3Ni1Ru2O9,0.19530000000000008
53517,La2Ti3Ag2O10,1.9433
596,Sr3Sb3N5,1.4396
52454,Th1S2O8,4.5761
5285,Mg1V2P2H8O14,2.3121
6176,K1Na1Sm1Ta1O5,3.8959
99999,KTmBe3ZnCoPbCl5,1.4415073
100000,NaBe2Si2H4(N2O3)2,4.7735543
100119,NaBe2Si2(N2O3)2,4.0208197
100139,Ta4CuCl,-0.0994668
100140,Fe,0.7028449999999999
100141,Mn2Al5Tl2Te9As3H12PbCl11,1.4470778
100142,KYbSmEuThAl18Mo5,0.57196486
100143,Fe7Sn6B2PRu2W(CSe3)2,0.38968813
100144,CrAgMo2H16Cl5,1.2478683000000002
100145,Dy7TmHfTa8Cd2SnGeAsH18RuC4Se2SBr9Cl,1.6530058
100146,RbBaYb2Gd2CrHgGe3As2C10Se2Cl,1.3355937
100147,TmNiH3W2C(N2O7)2,2.5916544999999998
100148,H16He7CsBaLiTiCu12AgHgBP2Au6CKr2NO15,0.86431026
100149,SrAl4Fe6RhCNO20,0.9365863999999999
100150,H12Pt,1.1188786
100151,K2SmEr4Ti2Al4Cr2B3O16,2.4931986
100152,Zn3Ge3H3O20,3.5750910000000005
100153,Yb4PmSmEuPb(C9Cl2)2,1.6601988
100154,FeH5,1.47852
100155,Sm2Cd3Co,0.037450552000000005
100156,Sr11Ca2Tl10FeHg2Sb9HC10Br11N9,1.1342796
100157,Ba2Er2Zn6Te6MoCl5,0.8276924000000001
100158,EuSn13O20,0.7208816
100159,Ba2LiLa2Be2FeCuH8C2SCl,1.1460197
100160,RbNdHo2Nb2InGaHg2Te2PXeCl7O5,2.3891945
100161,BaNaFe2CoAs,0.18007421
100162,NdFe15H18CXe,1.4508783
100163,Na2Sr2CaNd2ScTiFeCoNi2Ru2O3,0.39755142
100164,W3(SeO4)2,1.9015486000000001
100165,CeEu2YTm2Zn17SiSnPb,0.17094600000000001
100166,CaMgV2Zn2Ga16HgGe2C4Cl,0.9510875
100167,In14Fe17ReHgH12Ir9C3(Cl5O8)2,0.7233844
100168,UZn3CrSb2,0.04701984
100169,U3Sb4(RuCl4)2,0.3554784
100170,Ba8GaFe2,0.14745557
100171,CsCe2TlCd14,0.10867286
100172,SmErZnCdSn8GeCl6,0.9891328000000001
100173,LaSn5Mo2PbC,0.21031582
100174,Al15Ga(NCl4)3,2.0101464
100175,Si2As,0.36188507
100176,KNaLiVCr2Cd3BSb6MoCSe2,0.7078012
100177,HfZn2(SeKr)2,1.0680608999999999
100178,NbCdPbW2,0.41378796
100179,Nd3Er2Ta3Zn2CrNiB(CO)2,0.7825489000000001
100180,Na6U2Zn3Co3Sn2Xe,0.35619664
100181,KBa2LaSmCr2Ag3MoHRuW2Se2S,0.5012039
100182,LaAl14Zn2Cl,0.5738313
100183,Na8ErU2Sn4Ge,0.8640071
100184,Ba2CaHo5ZnCuAg3Bi7Te2,0.22518003
100185,CeSb2,-0.37264848
100186,Ba2C9(N2Cl)2,2.049334
100187,NaHfSc8SnBi8As8C7,0.92001796
100188,Co3TeO3,0.46542895
100189,Nd4ErVCu8NiTeWCl,0.18228793
100190,NdEuSn13B8RhCl6,0.40994096
100191,BaSnCCl3,1.7663321
100192,Rb2Zr2TlFeMoC3(Xe5N)2,1.0343381999999999
100193,KBaLaZn2H14Se4SNCl13F5,4.2112875
100194,Ge9B4Pd(RuO10)2,0.61920977
100195,PbW2(CO4)5,2.5082687999999997
100196,Sm2ErHfInHg4I5,1.2557546
100197,Yb2GeB3Te5C3O8,2.9570115
100198,Ba2AcAlCr2PbCl4,0.99482036
100199,Na17Ca3SmFe2As(HO2)2,2.033248
100200,Na2ZnNiAgH6Pd2PtPb2(Xe4Cl)2,0.71759975
100201,Ac13PrNb4Tc2Bi2H19RuXe2(BrCl5)3,1.3867601999999999
100202,Na5CdCl6O5,3.5437279999999998
100203,Na2Ca2Hf2ZnMo2P2H15Ru2(WO6)2,1.7693226000000002
100204,Zn8Cd4FeSb4(H5O)2,0.8495232
100205,Ba2Eu,-0.15497422
100206,Co6Si6HgGe3RuC2,0.17190158
100207,Cs2Rb12Ba2NaSr2CaSmHo5ZrTiZnSnBi8MoAu9S12F,0.935441
100208,K2Zn2PbN4,1.1535895
100209,BaAl4Cr2Fe2NiW2(CN)12,0.8495995000000001
100210,ZnFe4Ge,-0.06925917
100211,Na7Ca(Nb2Hg)3,0.582466
100212,Er5Zn2Hg8WCl7,1.0972035
100213,SrCaSmPaBe2Rh5N3,0.7593204000000001
100214,BaErMnZnPd2PbWS,0.29239643
100215,MnFeH16PtC4,0.93036973
100216,CsCa9Nd8HfInSnHgTe6IrWAu,0.65500593
100217,Li4AcTb3ZnGa5FeSn2GeBi12Te3(H2Os)8,1.0909109
100218,Er5AsRh7Pb,0.20607841
100219,Cl2,1.4211166000000002
100220,BaCr4GaFe5Ni3,0.07650137
100221,BaSrPmFe3PRu5C2Cl6(OF3)6,2.0544083
100222,KRbBaPrYCdGa2Fe15Cu2HgPHCSe4S,0.64996874
100223,H16He16Na2Pm2VTe(SeKr6)2,2.0705237000000003
100224,Ca6U3Zn2Co(H2Cl)6,1.6232901000000002
100225,NdGd4Sc5ZnCoCuNi(H6W)3,0.82118356
100226,Ba6Sr6ZrSn2HgH15C2,1.7528066999999998
100227,SrCeSmDy6Zn2HRuW,0.35380912
100228,H2He2TiVBi11B12Mo2C2(ClO)12,1.2901571000000003
100229,K5Na14Li2NdSmGdMn2NbV2Fe2Ru,0.5923065
100230,K2RbLaCuH11,1.6842561999999999
100231,CsCaNdScZn3Mo5AsH9,1.9089490000000002
100232,Na2SrInGaFe2Sb6H18W4(CCl2)2,2.318474
100233,Cr2CdCSe,0.3899752
100234,ZnFe2Se3Cl,0.54059196
100235,Rb2BaNa9C4,3.3305402
100236,Na3CrFeMo3P2H15(C2O5)2,1.7785602999999999
100237,K2NaTiTe10W5Se8Cl9,1.7907796999999999
100238,BaLaYMo2AsPb,0.5418581
100239,Er4H16Cl5O9,5.738447
100240,Co2As2Cl7,0.8457855
100241,TlSb,0.08001101
100242,NaCa2SmSc2Cl,2.7568264
100243,Ni4Sb3H5ClO,0.91790223
100244,Sb,0.9454125
100245,TlGe4Sb,0.5373223000000001
100246,SrCa6H9N8,4.1668177
100247,Ba2HoMn2,-0.09291506
100248,K2Mg3Ga2C9N8,2.7835631000000003
100249,Ba4Sr2GdAlTlHgH14Ru2Rh,0.9327369000000001
100250,Be2NbVZn2AgS2F5,0.9066341999999998
100251,He17K5Pm4Hf2UBeInSnBi9Pd13Ru2CO18,0.76047707
100252,PmNd2AlCoH12PtO12,2.0872724
100253,KRbBaNa8CaHo7BeCd2Sn12GeSb12H9PbS,1.8083388999999999
100254,Na2PrAg10(PH6)2,0.92630696
100255,Na3Ce,0.113417506
100256,H9He9Ba3Na16SmUPa3AlTc7Sn13RuW4,0.80851996
100257,Sr3NdSm2Fe3Si2H9Ru9W7,0.7048491
100258,K6NbFe9Ge2B3MoC3XeCl7,0.9439671000000001
100259,SrLaZn13FeP,0.06432819
100260,Cr5Pd,-0.51135516
100261,Cr2Cd2Mo2H8OsSe2(Cl2O)4,1.2858114
100262,SrYbHf(ZnH2)3,2.5995424
100263,NaAs2O9,2.4107265
100264,Ca2FeTe2As(RuCl)2,0.37294447
100265,Ba2Sm2PaHgAsW10,0.8223629000000001
100266,Cs9Ba10Sr4Zn3Si4PtO9,1.0834038000000001
100267,La(SmW)2,0.6158061
100268,Yb3Al2ZnB2(H2C)4,3.5048766000000002
100269,Rb2LaU2,0.5693196
100270,Na9Er4Sb6PbO17,2.5367889999999997
100271,Nd3DyAlInTe6Se5O13,2.7456334
100272,C4O19,2.0101106
100273,NaNd2DyCo3SnH17Pt8CF2,1.4398526000000003
100274,BaZrU3Pa3Ti2Si2(Mo3H)3,0.73448265
100275,Ba4Sr(Sm2Y3)2,1.1346061
100276,SmBe2CdH18S,4.3611937
100277,Rb3Ba11Sr3Ca7SmU5ReAs3W,0.93573034
100278,BaLi2CaZrScTaBePt,0.75120795
100279,Zn3SiAsH,0.6266031
100280,SrLuZnInSbTe2H16I,2.9024525000000003
100281,KLiCaAcTbCe2Zr2GaCuBiB10H2Au2Se3O10,0.98253363
100282,Na2Zn2CdReGe2H10W2(N2O)3,2.1795153999999997
100283,Ba2SrNdSmYUGaHgSb2Pt8CS5,0.82639503
100284,Ba2SrFe2Sn7P2RuPt,0.0661279
100285,TiCo,-0.5281608
100286,La6Zn4O3,0.56123745
100287,PmSmBeVZnCrCd7GaHg6MoH6OsAu6KrCl4O7,0.8812556
100288,Er2FeSi4H12PbC6,2.4598422
100289,BaLi2ThAl2Mo2PdRu2,0.167436
100290,Th10Mn7Nb3Al11FeBiPd8Rh8O15,0.38444257
100291,Ni(H4O3)4,2.61075
100292,CsCa8Sm2BeTlSn6O19,2.616483
100293,CsBa2Cr4HgH11AuS(Cl8O5)2,1.5225773
100294,NaPmNd8Ho3Zr2GaGeTePRuW2Se12XeICl,1.2304983
100295,SrUGa7CoHg8TeH18RuS3,0.82949126
100296,He7Rb3SrHo4Lu8MgMnAlCdFeAg2HgGePt7Pb13F16,0.84127736
100297,Sr6U3Co2AsC3F19,1.605904
100298,RbBaPrNd2Eu2Pa3MoC12,1.4391958999999999
100299,EuH3,1.9985852
100300,ZrU2Pa2Cd2Sn2Sb2AsSKrO18,1.8090799
100301,BaAc3YFe8Si3,0.5006763
100302,Sr3Zn2H14C2(SO3)4,4.357249299999999
100303,Ac2Gd4Zn16InFeNiHgSe7Br,0.39028573
100304,BaSr3SmEr5HfTlCdCu8AgHgB13H7PbXeBr3,0.9082078000000001
100305,Sm2HfMgAlSb4As2Rh,0.47920942
100306,LiTlH15Au6C4Se2S2Br,1.6610491000000003
100307,GaFeAsPb4W4O15,1.6093656
100308,Ca2Yb9Be2Ge5Mo15H2(CO10)2,1.8398435000000002
100309,Na4CrCo6Si4MoAs6Se,0.3899994
100310,Na2CaNd7BeAl2BiMoRh5Pb,0.59771585
100311,NdUZn3CdFe11ReMoH5Pd13Pt2,0.22645044
100312,U2Fe13H5Rh2,0.012585878
100313,CaSb,0.12579978
100314,La5VCr2Cd,0.21060944
100315,HeKRbBaLiAcZn13TcGeBi2WSe4SBrCl,1.1796659999999999
100316,KEr2Ta7NbTl2Hg,0.5125586
100317,Ba2Zn2Cr2InSb2C4(SO2)4,1.4341155
100318,LiTlGaSbAsSe9(ClO2)2,1.9748348999999998
100319,NdAl13Cr3CdGeAsC(KrO2)2,1.2150595
100320,Na2Sr7La3GdCr3AsH12RuC2ClF,1.2447313999999998
100321,Fe3HgCl5,0.534673
100322,LiLaMgAlHg3MoAsRuC(BrCl)4,0.91544366
100323,RbCeTlGeSe(O5F3)2,2.5007157
100324,As,1.0516912
100325,Ca7Tl6Zn3(CdN2)2,0.92623067
100326,PrNd2Cu2BPCSe2S,0.7106855
100327,U2Pa2Sb2Mo2(PO4)5,1.3596066999999998
100328,MnGaC4,0.32802236
100329,Cd(H4Se)2,3.0542382999999997
100330,NaPr4YZr2MnCuNi14Sn15MoH13F12,0.3845482
100331,La7CeZnFe2GeRu4Pb9,0.107070446
100332,Ba12UTi2ZnH8,0.8573972
100333,KNa3ErZrTi2MnCuO15,0.854406
100334,Zn3TeRuW2O,0.25084722
100335,Rb12BaNaLiPr3CrGa14Sn6Hg5BCNF,1.1722236000000001
100336,Eu2Pb13N,-0.15934658
100337,AsC,0.41118288
100338,Rb14Ba2Ca12Tb9InCo16Sn3SbMoAsPdW6C5Br15N4,0.6916291999999999
100339,NaTaGaTe6,0.74188673
100340,Rb12CaPmZrAlCdGeB3AsO4,2.3447394
100341,KCoCl6,1.5718155
100342,H2,1.4132519
100343,LaGe3PtCl,0.5773877
100344,Be3Si2As2W2ClO12,2.8543662999999997
100345,SmTa2VZnCrCuNi2WS,0.22491801
100346,Eu3Sn5,-0.34861636
100347,Na2CeCdFe2(TeH6)2,1.3038571
100348,Na3ZrFeCoTcNi2HgGe8(PdSe)2,0.35593843
100349,YZrGe2(NO)8,3.2770586
100350,NdTi2ZnBiO12,2.5032787
100351,H9(PbS9)2,2.1312832999999998
100352,Dy7ZrZn3FeReB2MoCl,0.49052465
100353,Ba4SrSm2Cd4Fe3O20,2.2481225
100354,BaSr4LaDyZnGe16ClO3,2.0554092
100355,RbNa6SN5,2.7531476
100356,Sr2H8PdWS8ClO8,1.78998
100357,CaTi3Zn3Ge,0.23142004
100358,LaCr3Co3As4O13,0.8741964
100359,K2Ba2Er2AlTlZn2As2P5H18,3.4646358
100360,NaSr2Nd3Fe3Sn2MoC2,0.47118747
100361,K2H12RhC(SeS6)2,1.6416381999999998
100362,K2Nd3Sm3EuBe15Zn3Cr2Ni4(GeO5)2,1.0491719
100363,BaNa3Hf2Fe2Bi9Ru2N12Cl,0.6354115
100364,BaDy6U6Cd3Fe3TeRu5C10O9,0.8440163
100365,ZnFe3BP4H6(NO)4,2.4688312999999997
100366,Ac3NdY2MgCd11FeCo(AsW2)2,0.5386169
100367,BaCe6HfMn10AlAgB3S13Br,0.5027367
100368,Sr2ZnIn,0.13098943
100369,Co3As2H2N2Cl,0.6982528
100370,La2NdU4Fe4H3,0.7078415
100371,LaCd5O10,2.4814851000000004
100372,Li8SmDy8LuTaBeFeMoH15IrRuPtWSCl,0.98188114
